aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_6000_10000_0,2.0,0.5,0.2,40,41.0,0.0,0.7002937262044931,0.0107432912288535,200,scalability_node_edge,False,,8.0,128,PPR,last,10.0,16.0,2.0,0.01,Shadow-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,86.9828722002635,2.135200482728103,65.30729396733403,5.8797645426885055,86.9828722002635,2.135200482728103,0.1999999999999999,28.712042774384216,0.4404749403829956,90.28760018859028,0.534912007682521,90.3311159322682,0.5270124329325132,90.28760018859028,0.534912007682521,0.6,86.50000000000001,0.6047650293632568,61.54481562857982,0.2663454474800346,86.50000000000001,0.6047650293632568,0.2,2.0,0.0,2022-06-03 19:00:14.761
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,100,105.33333333333334,2.3570226039551607,0.0231279947499527,0.0003202264600482,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,89.4417077175698,1.1673479531807074,63.43130721701058,1.0255089310610754,89.4417077175698,1.1673479531807074,0.1999999999999999,2.4355366979998507,0.0341073648187143,92.21147646679562,1.2239637136756758,92.23738391635835,1.2159532803986235,92.21147646679562,1.2239637136756758,0.6,89.22222222222223,0.4906533814626556,63.11406585472309,0.1801938479461677,89.22222222222223,0.4906533814626556,0.2,2.0,5e-05,2022-06-06 13:50:53.476
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,100,104.0,0.0,0.0219209911089742,0.0002513646171908,2000,scalability_node_edge,True,,8.0,64,PPR,cat,10.0,16.0,2.0,0.05,JK-GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,90.11494252873564,0.9192469623828188,63.65685421066915,0.638460624251664,90.11494252873564,0.9192469623828188,0.1999999999999999,2.2797830753333224,0.0261419201878463,92.03094777562862,0.9461294405138913,92.03552769531272,0.951427943185337,92.03094777562862,0.9461294405138913,0.6,90.96296296296296,0.2916299212596976,64.18686831139519,0.2128600044102035,90.96296296296296,0.2916299212596976,0.2,2.0,5e-05,2022-06-07 07:50:13.924
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,40,489.33333333333337,13.474255287605123,0.0313641448834193,3.873532076400451e-05,2000,scalability_node_edge,False,,8.0,32,PPR,last,10.0,16.0,2.0,0.002,ChebNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,90.42692939244664,0.2737821346557146,64.28746855949997,0.5031731250622239,90.42692939244664,0.2737821346557146,0.1999999999999999,15.347276007000044,0.4137011171335593,97.90457769181172,0.1897348674347121,97.88995749971008,0.1896279802054576,97.90457769181172,0.1897348674347121,0.6,90.07407407407408,0.9322009591594966,63.72213480176711,0.8406624750930477,90.07407407407406,0.9322009591594914,0.2,2.0,5e-06,2022-06-06 14:12:28.075
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,40,52.0,2.828427124746193,0.0420929542608112,0.0016437450600274,100,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.2,SGC,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,82.20032840722496,5.651419850460598,78.9986979327184,5.539568857737415,82.20032840722496,5.651419850460602,0.1999999999999999,2.1841982653337864,0.0377410286539014,65.15796260477111,2.319166054032696,56.08485567906013,0.8399545932018958,65.15796260477111,2.319166054032696,0.6,82.2962962962963,5.298173715422408,79.70473897183359,4.757340630040949,82.2962962962963,5.298173715422408,0.2,2.0,0.0005,2022-06-06 15:52:58.139
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,40,50.66666666666667,3.3993463423951904,0.0254813748994885,5.187808813073096e-05,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,GAT,2.0,10.0,8.0,True,GPR_prop,2000.0,3,50.0,89.47454844006569,0.8246226291947274,63.11576430689119,0.7606954024773268,89.47454844006569,0.8246226291947274,0.1999999999999999,1.2908866603332474,0.0841621290001789,90.5544809800129,1.8789210712822009,90.54977857032712,1.879611190547936,90.5544809800129,1.8789210712822009,0.6,89.0,1.04625532532041,62.56642185905786,0.7409955106966956,89.0,1.0462553253204057,0.2,2.0,5e-06,2022-06-06 15:13:01.606
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,40,54.99999999999999,2.828427124746187,0.0357643551331271,0.0112238789390574,2000,scalability_node_edge,True,,8.0,64,PPR,lstm,10.0,16.0,2.0,0.05,JK-GAT,2.0,10.0,8.0,False,GPR_prop,2000.0,3,50.0,89.17898193760263,0.9452767136042196,62.69098570743916,0.4477964439540854,89.17898193760264,0.9452767136042152,0.1999999999999999,1.9832321066666807,0.6830024938105421,90.63829787234044,1.643986797746672,90.65677076019983,1.6615442685546589,90.63829787234044,1.643986797746672,0.6,89.31481481481481,0.4065647851870377,62.766655280846265,0.4195046743242822,89.31481481481481,0.4065647851870377,0.2,2.0,5e-06,2022-06-07 07:51:28.558
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,40,74.33333333333333,10.338708279513884,0.0704422756281717,0.0051169876687299,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,H2GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,91.08374384236453,0.396135897596543,64.50874999545873,0.2346141009030622,91.08374384236453,0.396135897596543,0.1999999999999999,5.183460868334199,0.3816450258520078,96.69245647969052,0.6878559413122689,96.70129070772576,0.6849857048040243,96.69245647969052,0.6878559413122689,0.6,90.03703703703704,0.4452153807470818,63.60024105618392,0.3273409760383782,90.03703703703704,0.4452153807470818,0.2,2.0,5e-05,2022-06-06 15:49:41.367
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,100,195.66666666666663,1.2472191289246484,0.0279875299870774,0.0002606635785093,500,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,88.83415435139574,0.5341036442460005,62.95560517168636,0.6247043325677281,88.83415435139574,0.5341036442460058,0.1999999999999999,5.476163441666965,0.0559881809694836,96.43455834945198,0.6673036251675397,96.43778242928346,0.6763828399300987,96.43455834945198,0.6673036251675397,0.6,88.98148148148147,0.2579331162441492,63.045580407600944,0.1743765250398687,88.98148148148147,0.2579331162441492,0.2,2.0,5e-05,2022-06-06 15:56:37.390
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,100,206.3333333333333,8.576453553512403,0.0321939723639534,0.0002533185338011,500,scalability_node_edge,True,,8.0,64,PPR,lstm,10.0,16.0,2.0,0.002,JK-GraphSAGE,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,88.04597701149426,0.8057697304686554,62.331827390431016,0.7417926332219035,88.04597701149426,0.8057697304686554,0.1999999999999999,6.642549574666647,0.2761696340497805,96.8923275306254,1.4895989271860728,96.89568796285984,1.4936957478128348,96.8923275306254,1.4895989271860728,0.6,88.12962962962963,0.5411718220815714,61.8958648376196,0.633483850353907,88.12962962962963,0.5411718220815714,0.2,2.0,5e-05,2022-06-07 07:52:33.848
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,100,225.0,28.855964143772194,0.0158018114091677,4.232092326271401e-05,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,MLP,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,78.89983579638752,1.1947434984289806,55.977739485776944,0.4690850409029328,78.89983579638752,1.194743498428982,0.1999999999999999,3.554691570333489,0.4496425614690109,97.36299161831076,0.4238679539366511,97.38336790246082,0.423982533799857,97.36299161831076,0.4238679539366511,0.6,76.85185185185186,1.214058029858059,54.45544581737612,0.5944679489564588,76.85185185185186,1.214058029858059,0.2,2.0,0.0,2022-06-06 14:53:27.890
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,100,110.33333333333331,4.988876515698584,0.0505057600987082,0.0001437145005395,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,25.0,2.0,0.01,MoNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,87.60262725779967,0.5356159747225018,61.69138071653744,0.3215288737696671,87.60262725779967,0.5356159747225018,0.1999999999999999,5.572418472666565,0.2508914968150367,93.98452611218568,0.3316523829687113,94.01030402298886,0.3323722303879297,93.98452611218568,0.3316523829687113,0.6,88.35185185185185,0.2283116297395907,61.7435705837313,0.4228114840935351,88.35185185185185,0.2283116297395907,0.2,2.0,5e-05,2022-06-07 08:19:19.748
mean,0.9,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,100,323.3333333333333,13.719410418171124,0.0233888337826327,8.102021369558259e-05,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,GPRGNN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,91.0016420361248,0.725475272064843,67.45494531058046,5.703437007766501,91.0016420361248,0.725475272064843,0.1999999999999999,7.563496786666897,0.346623814905565,91.25725338491296,0.0789648530877895,91.24421834379274,0.0527778927521755,91.25725338491296,0.0789648530877895,0.6,90.98148148148148,0.4633331853035859,67.30595874477072,5.171809192454662,90.98148148148148,0.4633331853035826,0.2,2.0,5e-05,2022-06-06 17:41:08.802
mean,0.1,0.001,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.5,100,119.33333333333331,4.189935029992182,0.0655306407993733,0.0008494565496826,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,FSGNN,8.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,90.9688013136289,0.4915149276550333,64.47446699218182,0.3534344893645759,90.9688013136289,0.4915149276550333,0.1999999999999999,7.8165179109983,0.1757195391869547,98.58800773694392,0.3106843018222265,98.58793526040196,0.3057020422961052,98.58800773694392,0.3106843018222265,0.6,90.66666666666666,0.8164965809277268,64.1100437033647,0.511307621168333,90.66666666666666,0.8164965809277268,0.2,2.0,0.0005,2022-06-06 17:16:36.488
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.2,40,163.0,5.656854249492374,0.0312371400080546,0.0001363200715311,300,scalability_node_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,GraphSAINT-GAT,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,84.97536945812809,0.6621295616964209,60.42800886931137,0.1927631270902676,84.97536945812809,0.6621295616964235,0.1999999999999999,5.092365427666664,0.1978880776777764,93.02385557704709,0.3758373086212704,93.02184767204186,0.3744432355886208,93.02385557704709,0.3758373086212704,0.6,85.03703703703704,1.0115926136109386,59.81485315075861,0.4577395580572611,85.03703703703704,1.0115926136109386,0.2,4.0,0.0,2022-06-06 14:09:08.943
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.2,40,48.0,2.160246899469286,0.0308165691384961,0.0007208028893626,300,scalability_node_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,GraphSAINT-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,1500.0,3,50.0,88.76847290640396,0.5039740313045273,63.04813762990423,0.3657694636402578,88.76847290640394,0.5039740313045229,0.1999999999999999,1.4801202340004238,0.0917325417392098,95.42230818826565,0.6938729903203875,95.43990921082312,0.6944803743602063,95.42230818826565,0.6938729903203875,0.6,89.38888888888889,0.4735819204646084,62.82966754184679,0.5477731242869337,89.38888888888889,0.4735819204646032,0.2,2.0,0.0,2022-06-06 14:23:47.902
mean,0.1,0.01,64.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.1,40,42.0,1.4142135623730965,2.503087707691209,0.0310834609051598,200,scalability_node_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,Shadow-GAT,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,88.6535303776683,0.5860941969646891,62.220945253160565,0.561793871892559,88.6535303776683,0.5860941969646928,0.1999999999999999,105.16566406199854,4.691387815924183,92.20502901353966,1.148986098900591,92.20436211748114,1.1324428684410863,92.20502901353966,1.148986098900591,0.6,88.74074074074075,0.8811390558052081,62.45606665438813,0.7732843877686205,88.74074074074075,0.8811390558052081,0.2,2.0,0.0,2022-06-07 01:45:49.257
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_9000_15000_0,2.0,0.5,0.2,40,41.0,0.0,1.2377220633740016,0.0029003398851796,200,scalability_node_edge,False,,8.0,128,PPR,last,10.0,16.0,2.0,0.01,Shadow-GraphSAGE,2.0,5.0,1.0,True,GPR_prop,2000.0,3,50.0,88.55500821018062,1.0374757963173262,62.6009815268818,0.6487204950839474,88.55500821018062,1.0374757963173262,0.1999999999999999,50.74660459833407,0.1189139352923681,95.80915538362346,0.3377382554147973,95.81939814733488,0.3377545505326931,95.80915538362346,0.3377382554147973,0.6,88.64814814814815,1.1261330218896894,62.6491520210101,0.3788113999234593,88.64814814814815,1.1261330218896894,0.2,2.0,0.0,2022-06-06 17:08:08.611
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100,102.33333333333334,0.9428090415820642,0.0236232223884386,0.0012886509004696,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,88.43152064451158,0.3088581104326608,62.63619304463168,0.4589795485569038,88.43152064451158,0.3088581104326608,0.1999999999999999,2.4162714655200643,0.1098380004798332,92.65439202148062,1.376311616334276,92.63946984202396,1.3813877736884692,92.65439202148062,1.3763116163342797,0.6,87.8888888888889,1.023074825594604,62.08994917795005,0.8978097164198466,87.8888888888889,1.0230748255946092,0.2,2.0,5e-06,2022-06-03 18:01:04.590
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100,102.33333333333334,1.2472191289246484,0.0242090919672293,0.0001305615097044,2000,scalability_node_edge,True,,8.0,64,PPR,max,10.0,16.0,2.0,0.05,JK-GCN,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,88.74622356495469,0.3738479960956083,62.70324315624003,0.3558568471900105,88.74622356495469,0.3738479960956132,0.1999999999999999,2.477319145333392,0.026427346730373,94.18872266973533,0.7382409332771204,94.19286714408528,0.7380624142120374,94.18872266973533,0.7382409332771204,0.6,88.98611111111111,1.4110728341265275,62.63758904069516,0.8988169267502794,88.98611111111111,1.4110728341265235,0.2,2.0,5e-06,2022-06-06 16:49:24.551
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100,109.33333333333334,3.6817870057290807,0.0409845708368973,3.661082984671926e-05,2000,scalability_node_edge,False,,8.0,16,PPR,last,10.0,16.0,2.0,0.05,ChebNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,88.98539778449145,0.4800019125110175,63.14866402589144,0.3102883676554812,88.98539778449145,0.4800019125110175,0.1999999999999999,4.48108631366631,0.1540363746268367,96.2121212121212,0.9349704443832842,96.22380340474086,0.919639581037683,96.2121212121212,0.9349704443832842,0.6,88.66666666666667,0.8464249436218133,62.26207647931411,0.302560495626811,88.66666666666667,0.8464249436218143,0.2,2.0,5e-06,2022-06-03 18:56:58.379
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,40,54.0,0.0,0.0479931827795542,0.0002122465668871,100,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.2,SGC,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,79.95971802618328,1.587999792618136,76.13654470340515,2.0437294682832405,79.95971802618328,1.587999792618136,0.1999999999999999,2.591631870095928,0.0114613146119036,63.06578442654392,0.4222132712457098,53.18895663034372,0.3688694400004701,63.06578442654392,0.4222132712457098,0.6,79.12499999999999,1.5623611049377235,75.43984226850947,1.4283065208022412,79.12499999999999,1.5623611049377235,0.2,2.0,0.0005,2022-06-03 20:18:13.276
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100,128.0,4.320493798938577,0.0282119634450462,0.0007619401676767,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,GAT,2.0,10.0,4.0,True,GPR_prop,2000.0,3,50.0,87.85246727089627,0.6792919216128935,61.91732170894433,0.2979626117695944,87.85246727089627,0.6792919216128935,0.1999999999999999,3.614274670680364,0.2192652770571832,91.68584579976984,1.3650740407500943,91.6694747734422,1.377542128799983,91.68584579976984,1.3650740407500943,0.6,86.8611111111111,0.1873713550448916,60.942774857530544,0.1002168511077038,86.8611111111111,0.1873713550448916,0.2,2.0,5e-06,2022-06-03 19:08:59.455
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100,126.66666666666666,1.2472191289246484,0.0285896871655529,0.0048687258092224,2000,scalability_node_edge,True,,8.0,64,PPR,max,10.0,16.0,2.0,0.01,JK-GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,87.03423967774421,0.6091920258088033,61.106078475842665,0.5038845528103189,87.03423967774421,0.6091920258088033,0.1999999999999999,3.615693301000116,0.579402089545466,93.31607211354049,0.6637961416888913,93.31488639391344,0.6532416361494381,93.31607211354049,0.6637961416888868,0.6,87.44444444444443,0.4253720230864855,61.38038612658169,0.0498124959200478,87.44444444444443,0.4253720230864855,0.2,2.0,5e-06,2022-06-06 16:50:19.717
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,40,68.33333333333333,8.25967446224258,0.0816107359317018,0.0040193874622872,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,H2GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,89.52668680765358,0.8468725171980928,63.21330161679097,0.9987842409306138,89.52668680765358,0.8468725171980928,0.1999999999999999,5.543708984429637,0.378536652327243,96.89298043728422,0.6156770586603159,96.89297766482628,0.6162539958691532,96.89298043728422,0.6156770586603159,0.6,89.0,0.5902369266909941,62.77237065319562,0.5535790737460079,89.0,0.5902369266909903,0.2,2.0,0.0,2022-06-03 20:10:52.105
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100,154.0,5.09901951359279,0.0234109599142126,0.0003817885742143,500,scalability_node_edge,False,,8.0,128,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,88.02870090634441,0.192561159878882,61.932947436971645,0.3090729998695901,88.02870090634441,0.192561159878882,0.1999999999999999,3.607136414696773,0.1756148935263601,95.45934023782124,0.9425378076805736,95.44530532988446,0.941839735393848,95.45934023782124,0.9425378076805736,0.6,87.44444444444443,0.7922755942750945,61.44941897644384,0.8496811343567386,87.44444444444443,0.7922755942750945,0.2,2.0,0.0,2022-06-03 20:19:39.128
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100,152.33333333333334,2.4944382578492967,0.0361574751531591,0.0002297335874659,500,scalability_node_edge,True,,8.0,128,PPR,max,10.0,16.0,2.0,0.002,JK-GraphSAGE,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,87.24823766364553,1.1041723192139168,61.08358982493337,0.4865045912484737,87.24823766364553,1.1041723192139168,0.1999999999999999,5.508182575000015,0.1068668002462957,96.14499424626008,1.315047439371619,96.12919438183458,1.315308253157661,96.14499424626008,1.315047439371619,0.6,87.5,1.356994909786029,61.65087918437459,0.8871677126503328,87.5,1.3569949097860274,0.2,2.0,0.0,2022-06-06 16:51:27.267
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,40,123.33333333333334,8.956685895029599,0.0209312900149301,0.0002082960116363,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,MLP,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,77.8197381671702,0.973282063448022,55.47009263307338,0.7745999333825094,77.8197381671702,0.973282063448022,0.1999999999999999,2.581940052000088,0.1938668684928511,91.2686996547756,0.3881109770780194,91.33607014278552,0.3856616148696687,91.2686996547756,0.3881109770780197,0.6,77.31944444444444,0.6107953729804446,54.70066961595176,0.7341037862897541,77.31944444444446,0.6107953729804428,0.2,2.0,5e-05,2022-06-03 19:08:19.209
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100,117.33333333333331,0.4714045207910321,0.0659279928595797,0.0001815995183653,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,25.0,2.0,0.01,MoNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,86.30412890231621,0.2006215691151681,60.37042135143913,0.0831671341299574,86.30412890231621,0.2006215691151684,0.1999999999999999,7.735531421666868,0.0333366029644995,93.60855389336402,0.3376153959011126,93.59333330518722,0.335020449459569,93.60855389336402,0.3376153959011126,0.6,86.55555555555556,0.3491612524993474,60.81649227048498,0.3059977766479303,86.55555555555556,0.3491612524993436,0.2,2.0,5e-05,2022-06-03 19:48:15.407
mean,0.9,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,40,50.33333333333333,0.4714045207910321,0.0230119738871463,0.0004024525178321,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,GPRGNN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,90.38267875125882,0.5595697575753514,63.50483432514517,0.4506823723093346,90.38267875125882,0.5595697575753514,0.1999999999999999,1.1584549558659394,0.0310774317056619,90.3289221327196,0.4426288800477289,90.30784601124148,0.4603449674415019,90.3289221327196,0.4426288800477289,0.6,89.22222222222223,0.2893425924444404,62.2106036817277,0.4038266739852199,89.22222222222223,0.2893425924444352,0.2,2.0,0.0,2022-06-03 21:17:58.779
mean,0.1,0.1,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.5,100,112.33333333333331,16.02775370689508,0.0526320949953621,0.0033214130454093,2000,scalability_node_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.05,FSGNN,3.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,90.15609264853978,0.5949799747279171,63.727483857492615,0.6362154529976963,90.15609264853978,0.5949799747279171,0.1999999999999999,5.85911820580562,0.4330066341696791,97.5067126965861,1.1133606532089064,97.51402686115152,1.1073930142822024,97.5067126965861,1.1133606532089064,0.6,90.11111111111111,0.3605765273818676,63.24808760925145,0.392339303750188,90.11111111111111,0.3605765273818683,0.2,2.0,5e-05,2022-06-03 21:55:40.071
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.2,40,91.66666666666666,11.025223605694151,0.0337080282910808,0.0001931592128265,300,scalability_node_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,GraphSAINT-GAT,2.0,10.0,1.0,True,GPR_prop,1500.0,3,50.0,84.83131923464249,0.6060625940186651,59.496838937613546,0.5881037325655554,84.83131923464249,0.6060625940186651,0.1999999999999999,3.0881304860004093,0.3579223992348124,92.927694668201,0.7904269672034827,92.8909191372658,0.7938170727925791,92.927694668201,0.7904269672034827,0.6,84.95833333333334,0.2700308624336636,59.71350378892903,0.3285352186026312,84.95833333333334,0.2700308624336671,0.2,4.0,0.0,2022-06-03 13:44:42.041
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.2,40,55.333333333333336,1.6996731711975928,0.0338079013929661,0.0001871314030231,300,scalability_node_edge,False,,8.0,128,PPR,last,10.0,16.0,2.0,0.01,GraphSAINT-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,87.94058408862035,0.205305972184037,61.96564919411259,0.1627122529790134,87.94058408862035,0.205305972184037,0.1999999999999999,1.8706328773332643,0.0562708143942306,93.43114691215958,0.8283465144911583,93.41607504719254,0.8436340697505736,93.43114691215958,0.8283465144911583,0.6,86.75,0.6208193510729697,60.60172005095927,0.3256124911421282,86.75,0.6208193510729697,0.2,2.0,0.0,2022-06-03 13:54:35.056
mean,0.1,0.01,64.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.1,40,41.0,0.0,2.671169174991874,0.014833245990566,200,scalability_node_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,Shadow-GAT,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,86.8202416918429,0.423903782489497,61.2053933973847,0.171607072963583,86.8202416918429,0.423903782489497,0.1999999999999999,109.51793617466684,0.6081630856132046,92.59685462217108,2.6436523609033378,92.60339782926243,2.6419462364015884,92.59685462217108,2.6436523609033378,0.6,85.7361111111111,0.893866272761339,60.01691222294085,0.6465954241214881,85.73611111111111,0.8938662727613363,0.2,2.0,0.0,2022-06-07 02:47:47.024
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_12000_20000_0,2.0,0.5,0.1,40,41.0,0.0,2.166198758650397,0.0097919964563954,200,scalability_node_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,Shadow-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,87.3992950654582,1.3519192065290886,61.63316589818722,0.6913689112649857,87.3992950654582,1.351919206529094,0.1999999999999999,88.8141491046663,0.4014718547122092,96.50460299194476,1.4240264166283385,96.49630738248574,1.44754639878086,96.50460299194476,1.4240264166283385,0.6,86.33333333333333,1.1804738533819887,60.6325231595536,0.6733552231107107,86.33333333333333,1.1804738533819887,0.2,2.0,0.0,2022-06-05 23:39:27.358
